Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Croatia,Country_Czechia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_N.Ireland,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_nan
Matthew Anderson,30,69,Resolute,3986,7.3,2037-05-31,12750.0,0.425,Scotland (cinch Premiership),cinch Premiership,2033-11-23,2.6,6,13,13,11,13,12,11,7,11,13,12,13,14,15,13,14,7,15,13,12,13,14,5,9,6,12,8,9,10,12,5,13,10,10,3,11,,6.96,19,Not set,- - -,19,0,Scotland,877.0,28.882956878850102,1.1170431211498972,4.0,486.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Marcelo Villarreal,25,71,Fairly Determined,3986,8.8,2038-12-31,42500.0,4.0,England (Premier Division),English Premier Division,2033-11-21,4.1,9,14,10,11,13,14,8,18,10,13,12,12,12,15,15,15,8,13,16,12,17,13,5,8,1,9,13,5,7,14,7,10,12,13,6,9,Lst,6.58,8 (10),Listed,- - -,18,1,England,1456.0,23.87748117727584,1.1225188227241616,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Karol Fila,36,71,Resolute,3981,0.0,2035-06-30,1200.0,,Poland (First Division),Polish First Division,2033-01-06,1.8,13,13,12,13,12,12,14,8,8,12,12,9,12,16,8,8,7,7,7,7,14,7,7,6,4,13,8,9,2,12,7,13,11,13,9,9,Ret,6.31,22 (1),Not set,- - -,23,0,Poland,176.0,34.0041067761807,1.995893223819302,4.0,401.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Felipe Salomoni,31,70,Balanced,3975,,2036-06-30,9250.0,0.775,Spain (First Division),Spanish First Division,2034-12-07,1.8,12,12,10,12,12,13,12,2,13,11,12,12,12,11,15,12,8,13,10,9,14,13,8,10,8,16,7,9,7,10,8,8,15,14,5,9,,6.81,17,Not set,- - -,17,0,Spain,542.0,30.920602327173167,0.07939767282683094,3.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Francisco Pereira,22,62,Realist,3972,56.5,2037-06-30,78000.0,35.0,England (Premier Division),English Premier Division,2033-01-20,26.5,13,15,9,14,15,16,13,10,12,15,12,13,17,15,16,16,2,14,17,12,14,14,5,10,4,12,12,7,6,15,1,16,15,11,4,10,,6.79,14 (4),Not set,- - -,18,0,England,907.0,20.04243668720055,1.9575633127994525,2.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcelo Gómez,24,67,Fairly Determined,3971,0.46749999999999997,2037-06-30,14000.0,0.725,Italy (Serie A),Italian Serie A,2033-07-18,0.825,8,13,18,11,10,12,11,9,10,10,11,11,14,15,14,11,2,13,14,11,14,14,3,8,5,12,6,5,8,9,1,11,14,11,3,7,nEU,-,-,Not set,- - -,0,0,Italy,907.0,22.532511978097194,1.4674880219028064,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Filippo Ballarini,22,73,Spirited,3967,7.3,2038-06-30,28000.0,6.25,Italy (Serie A),Italian Serie A,2034-01-31,5.5,18,12,10,8,12,13,12,6,8,10,17,9,14,12,15,17,12,13,17,14,14,17,6,8,6,11,9,8,8,10,4,12,13,9,4,12,,6.81,6 (7),Not set,- - -,13,0,Italy,1272.0,21.071868583162217,0.9281314168377823,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Souleymane Basse,31,72,Resolute,3962,1.4249999999999998,2036-06-30,18750.0,2.0,Spain (First Division),Spanish First Division,2033-07-17,5.25,8,12,10,12,11,12,10,9,11,8,13,9,13,16,12,15,12,11,9,7,8,15,8,11,9,12,9,6,8,11,8,15,12,9,6,12,,6.46,0 (15),Not set,- - -,15,0,Spain,542.0,29.529774127310063,1.4702258726899384,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Eray Korkmaz,31,69,Fairly Determined,3961,,2036-06-30,7750.0,0.215,Germany (Bundesliga 2),Bundesliga 2,2034-08-05,6.0,13,14,14,13,13,12,12,9,10,13,12,10,14,15,13,12,7,13,12,10,14,13,5,12,6,10,9,7,13,14,5,13,12,11,7,12,,6.90,7 (1),Not set,- - -,8,0,Germany,542.0,30.581108829568787,0.4188911704312115,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcus Baggesen,31,70,Resolute,3957,1.45,2035-06-30,24000.0,7.5,Belgium (Jupiler Pro League),Jupiler Pro League,2031-11-03,7.25,12,12,11,10,12,11,12,7,12,12,12,10,14,15,14,11,8,14,13,9,12,14,9,11,7,10,7,8,10,12,8,10,12,11,6,13,,6.87,18,Not set,- - -,18,0,Belgium,176.0,27.826830937713893,3.1731690622861053,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Felix Sohm,22,69,Fairly Determined,3945,18.5,2039-06-30,47000.0,3.5,Germany (Bundesliga),Bundesliga,2034-12-05,2.3,14,14,17,13,16,17,6,12,9,14,12,14,15,17,13,16,8,14,17,12,15,14,8,5,5,11,8,7,8,14,5,15,10,11,4,14,,6.94,16,Not set,- - -,16,0,Germany,1637.0,21.915126625598905,0.08487337440109514,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jayce Fitzgerald,27,71,Fairly Ambitious,3940,30.5,2038-06-30,39000.0,,England (Sky Bet Championship),Sky Bet Championship,2034-07-21,1.6,14,15,11,14,13,13,11,11,11,12,12,10,12,13,14,13,10,16,14,13,15,13,3,12,9,12,8,11,2,8,4,11,13,14,5,6,,6.83,26,Not set,- - -,26,0,England,1272.0,26.540041067761805,0.459958932238193,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josef Baccay,33,71,Fairly Ambitious,3935,0.005,2035-06-30,3300.0,,Netherlands (Keuken Kampioen Divisie),Keuken Kampioen Divisie,2034-07-13,5.75,13,12,10,11,11,12,13,7,12,12,12,8,14,10,13,9,9,11,11,6,14,11,9,8,7,13,5,7,8,11,7,9,13,10,6,12,,6.67,2 (2),Not set,- - -,4,0,Netherlands,176.0,32.51813826146475,0.48186173853524983,4.0,438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gastón Silva,21,74,Model Citizen,3934,14.75,2038-12-31,16750.0,7.0,Argentina (Premier Division),Argentine Premier Division,2034-07-13,7.0,9,13,18,8,15,16,9,6,8,14,8,8,11,15,14,13,13,13,15,11,15,13,2,6,2,10,9,6,5,14,1,13,12,7,1,10,,-,-,Not set,- - -,0,0,Argentina,1456.0,20.51813826146475,0.48186173853524983,0.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Martim Cunha,27,72,Resolute,3926,2.8625000000000003,2038-06-30,21500.0,0.675,Italy (Serie B),Italian Serie B,2033-07-08,0.575,14,12,10,7,13,15,7,8,7,12,9,11,10,17,17,11,13,14,13,12,12,16,4,9,3,11,9,8,8,12,1,12,10,9,1,13,Wnt,7.15,2,Not set,- - -,2,0,Italy,1272.0,25.50513347022587,1.4948665297741273,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seedy Jarju,30,71,Fairly Professional,3925,0.4125,2035-06-30,2800.0,0.8,Spain (Spanish Federation 1A),Spanish Federation First Division A,2033-09-01,0.65,14,10,12,7,12,12,13,6,10,12,10,10,11,12,15,10,12,15,12,9,13,15,4,11,4,9,7,7,11,10,4,11,9,10,4,10,Wnt,7.03,3,Not set,- - -,3,0,Spain,176.0,28.65571526351814,1.3442847364818618,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ismael Casas,33,69,Fairly Professional,3922,0.006,2035-06-30,4300.0,,Germany (Bundesliga 2),Bundesliga 2,2034-05-23,2.3,13,11,14,11,14,12,10,14,10,12,13,8,12,13,10,10,7,11,12,7,15,11,3,9,5,10,9,5,5,11,6,12,11,12,9,13,,6.33,1 (5),Not set,- - -,6,0,Germany,176.0,32.37850787132101,0.621492128678987,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mats Rots,28,74,Fairly Determined,3919,4.75,2038-06-30,3800.0,2.8,Netherlands (Eredivisie),Eredivisie,2034-09-01,2.4,11,13,13,12,13,14,7,8,11,11,12,12,13,15,13,11,17,13,12,11,14,13,10,9,6,12,11,6,11,12,8,12,11,13,6,10,,7.04,15,Not set,- - -,15,0,Netherlands,1272.0,27.655030800821354,0.34496919917864477,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Isidro,26,71,Mercenary,3919,1.7,2038-06-30,15500.0,2.3,Spain (First Division),Spanish First Division,2033-07-14,2.3,8,13,18,11,15,16,8,5,10,14,11,12,7,13,12,15,13,14,12,10,14,9,6,6,3,11,9,4,5,13,4,15,13,12,5,7,Wnt,6.50,0 (2),Listed,- - -,2,1,Spain,1272.0,24.521560574948666,1.4784394250513346,2.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
James Hill,32,72,Resolute,3918,,2036-06-30,23000.0,2.2,England (Sky Bet Championship),Sky Bet Championship,2034-04-27,10.0,11,13,12,12,13,12,9,13,10,12,12,10,13,15,13,14,14,13,13,13,14,13,7,9,7,13,13,9,15,12,6,13,13,12,6,8,,7.08,30,Not set,- - -,30,0,England,542.0,31.307323750855577,0.6926762491444216,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gonzalo Cuxart,23,69,Resolute,3912,6.2,2038-12-31,15750.0,4.5,Argentina (Premier Division),Argentine Premier Division,2034-08-10,4.5,9,11,18,11,13,14,9,15,11,13,16,10,15,15,14,16,9,13,15,13,15,13,4,10,4,11,6,7,11,10,1,10,13,10,2,11,,-,-,Not set,- - -,0,0,Argentina,1456.0,22.59479808350445,0.405201916495551,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Guillermo Díaz,26,69,Driven,3909,0.875,2035-06-30,1800.0,,France (National),French National,2033-05-11,1.1,9,13,11,8,12,13,12,11,7,9,8,10,11,18,15,16,4,14,13,13,17,13,3,10,3,10,7,6,8,12,1,11,11,11,4,10,Wnt,6.84,17,Not set,- - -,17,0,France,176.0,24.34633812457221,1.6536618754277892,4.0,378.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roberto Nunes Gontijo,22,70,Fairly Determined,3909,112.0,2038-06-30,82000.0,39.0,England (Premier Division),English Premier Division,2033-06-28,44.5,9,14,8,11,12,15,12,8,15,13,12,12,14,17,18,17,6,13,15,12,15,14,6,13,7,13,10,8,10,13,3,13,16,11,7,12,,6.72,2 (4),Not set,- - -,6,0,England,1272.0,20.477754962354553,1.5222450376454484,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
George Harmon,34,71,Balanced,3905,,2037-05-31,1900.0,,Scotland (cinch Premiership),cinch Premiership,2034-11-27,1.0,9,13,9,9,12,13,7,9,13,11,12,7,15,12,9,11,12,11,9,10,13,10,7,12,6,12,10,8,12,12,6,12,11,14,7,12,,6.92,24,Not set,- - -,24,0,Scotland,877.0,33.893223819301845,0.10677618069815195,3.0,486.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Thierry Lutonda,34,66,Fairly Ambitious,3905,0.019250000000000003,2036-06-30,2700.0,,DR Congo (Linafoot B),DR Congo Premier Division B,2034-04-06,4.1,5,12,9,11,10,10,12,7,12,11,9,9,12,13,10,7,7,10,7,5,13,9,10,8,10,12,6,8,10,11,10,8,14,13,6,10,,6.69,1 (21),Not set,- - -,22,0,DR Congo,542.0,33.2498288843258,0.7501711156741958,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maximiliano Samaniego,26,73,Resolute,3901,6.8,2035-12-31,4400.0,3.4,Brazil (First Division),Brazilian National First Division,2032-07-16,2.7,14,13,16,11,17,13,8,8,10,11,14,11,11,17,15,16,16,13,15,15,15,16,5,8,2,10,7,3,10,12,5,11,10,10,2,10,Wnt,-,-,Not set,- - -,0,0,Brazil,360.0,23.527720739219713,2.4722792607802875,4.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ramiro Di Luciano,30,64,Fairly Professional,3901,2.0,2035-12-31,21500.0,5.0,Brazil (Second Division),Brazilian National Second Division,2033-02-04,9.0,15,12,11,7,16,14,10,5,8,13,11,12,12,13,16,12,3,17,11,5,12,17,8,9,2,14,11,10,7,12,3,15,9,11,6,13,Wnt,-,-,Not set,- - -,0,0,Brazil,360.0,28.083504449007528,1.9164955509924708,4.0,446.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sveinbjörn Sævarsson,25,74,Realist,3899,2.25,2036-12-31,3200.0,1.3,Norway (Premier Division),Norwegian Premier Division,2034-01-29,1.1,10,11,19,9,8,13,11,11,9,8,12,9,15,14,14,16,15,13,16,10,7,15,4,9,7,11,11,9,2,8,3,12,13,11,4,10,,6.91,10 (5),Not set,- - -,15,0,Norway,726.0,24.066392881587955,0.9336071184120466,2.0,487.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anton Ekeroth,33,72,Fairly Sporting,3899,0.065,2035-06-30,12500.0,2.0,Italy (Serie A),Italian Serie A,2032-07-03,1.8,11,13,11,12,13,12,7,10,12,13,12,10,13,12,12,10,12,11,11,9,13,10,5,9,7,12,9,10,6,13,5,12,12,12,6,11,Lst,6.46,16 (1),Listed,- - -,17,1,Italy,176.0,30.492128678986994,2.507871321013005,3.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Aurélien Peyrot,26,72,Spirited,3896,2.275,2038-06-30,30000.0,1.2,Italy (Serie B),Italian Serie B,2034-06-30,2.5,13,12,9,9,13,14,13,6,9,13,10,10,11,7,14,16,13,12,14,12,15,14,6,8,8,11,8,7,5,13,7,13,14,10,7,12,Inj,6.94,18,Not set,- - -,18,0,Italy,1272.0,25.482546201232033,0.5174537987679672,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
