Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Argentina,Country_Austria,Country_Belgium,Country_Bosnia & Herzegovina,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Greece,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_nan
Guilherme Meira,29,69,Balanced,4620,5.800000000000001,2038-12-31,23000.0,3.3,U.S.A. (MLS),Major League Soccer,2034-08-18,2.7,11,15,10,16,10,13,14,14,14,11,8,14,10,9,16,12,9,15,14,10,13,14,10,15,8,13,8,11,3,7,8,7,13,14,9,9,,-,-,Not set,- - -,0,0,U.S.A.,1456.0,28.616700889801507,0.38329911019849416,3.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Enes Çinemre,27,70,Resolute,4615,15.75,2038-06-30,32000.0,16.25,Netherlands (Eredivisie),Eredivisie,2034-06-30,34.5,12,15,10,16,10,14,17,8,15,8,9,15,11,15,17,14,5,14,15,13,16,14,9,13,10,15,8,13,5,6,13,3,16,16,5,9,Inj,6.93,4 (20),Not set,- - -,24,0,Netherlands,1272.0,26.482546201232033,0.5174537987679672,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gino Infantino,31,70,Fairly Professional,4614,0.075,2035-06-30,3300.0,,France (National),French National,2034-09-01,3.9,11,12,12,12,11,11,13,10,14,11,11,13,11,11,13,11,7,10,12,11,16,13,9,11,11,13,5,13,6,11,6,11,12,12,10,10,,7.01,17,Not set,- - -,17,0,France,176.0,30.655030800821354,0.34496919917864477,4.0,378.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mika Godts,29,69,Balanced,4606,8.6,2037-06-30,9500.0,6.0,Netherlands (Eredivisie),Eredivisie,2033-10-16,5.75,5,10,14,13,11,11,11,10,11,8,7,11,9,10,15,12,8,13,9,9,14,13,8,14,15,13,8,11,8,4,9,6,12,13,10,12,,6.86,16,Not set,- - -,16,0,Netherlands,907.0,27.77891854893908,1.2210814510609171,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pedro de la Vega,33,70,Fairly Professional,4593,1.1,2035-06-30,87000.0,5.75,Qatar (Stars League),Qatar Stars League,2032-12-17,11.5,10,13,12,12,12,13,13,11,14,7,10,14,12,14,14,10,7,12,10,6,13,11,11,13,13,16,7,11,9,6,9,6,14,14,9,13,,6.92,24,Not set,- - -,24,0,Qatar,176.0,30.949349760438057,2.0506502395619437,4.0,472.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miguel Constantinescu,29,70,Resolute,4575,4.35,2037-06-30,9250.0,2.5,France (Ligue 2 BKT),Ligue 2 BKT,2034-07-30,4.2,8,12,10,13,10,13,16,10,14,11,9,15,11,15,15,12,4,14,11,13,16,14,9,14,10,14,8,9,5,7,10,8,13,13,11,12,,7.33,13,Not set,- - -,13,0,France,907.0,28.564681724845997,0.4353182751540041,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oscar Fraulo,31,71,Fairly Professional,4573,1.375,2035-06-30,17750.0,,Germany (Bundesliga 2),Bundesliga 2,2033-07-29,1.8,14,12,13,13,9,12,14,11,12,8,12,14,13,14,13,12,12,12,14,9,14,11,11,11,10,13,8,12,2,8,12,7,14,13,7,10,,7.19,17 (1),Not set,- - -,18,0,Germany,176.0,29.562628336755647,1.4373716632443532,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonas Oehmichen,30,70,Fairly Professional,4569,0.825,2035-06-30,28000.0,10.25,Germany (Bundesliga 2),Bundesliga 2,2032-01-08,7.75,11,13,13,12,12,12,13,14,14,10,8,13,12,13,14,12,4,12,13,9,14,15,8,13,13,15,3,6,3,6,6,7,12,13,7,11,,6.78,13 (4),Not set,- - -,17,0,Germany,176.0,27.007529089664615,2.9924709103353866,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sontje Hansen,32,68,Resolute,4568,0.2075,2035-06-30,12750.0,2.6,Italy (Serie B),Italian Serie B,2032-08-20,6.25,3,12,9,13,12,10,15,5,13,5,8,11,11,15,13,12,7,11,11,9,14,12,10,12,10,14,7,8,2,6,11,2,14,12,11,9,,6.75,11,Not set,- - -,11,0,Italy,176.0,29.623545516769337,2.3764544832306638,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Benjamín Rollheiser,34,69,Fairly Ambitious,4552,0.052,2035-12-31,12500.0,,China (Super League),Chinese Super League,2034-08-01,17.5,13,12,6,15,12,12,16,12,13,11,12,13,13,12,9,7,6,7,7,3,11,9,12,11,12,14,6,13,8,6,12,6,15,14,9,12,Ret,6.75,8,Not set,- - -,8,0,China,360.0,33.57015742642026,0.42984257357973993,4.0,460.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jarne Steuckers,32,70,Fairly Determined,4548,0.385,2036-06-30,17000.0,0.099,England (Sky Bet Championship),Sky Bet Championship,2034-09-01,1.9,12,13,7,13,12,13,13,12,14,8,13,14,13,16,12,12,8,12,12,11,15,13,11,11,12,13,10,12,2,12,8,12,12,14,5,11,,6.68,3 (17),Not set,- - -,20,0,England,542.0,31.655030800821354,0.34496919917864477,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oumar Diallo,28,66,Balanced,4541,4.075,2036-06-30,27500.0,1.9,Germany (Bundesliga 2),Bundesliga 2,2033-07-26,2.9,13,10,9,10,7,13,15,6,12,5,8,13,12,10,17,14,5,13,12,7,13,15,7,14,7,14,6,7,2,2,5,6,12,12,1,13,,6.65,0 (11),Not set,- - -,11,0,Germany,542.0,26.55441478439425,1.4455852156057496,3.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joris van Essen,26,70,Driven,4535,25.0,2038-06-30,28500.0,,Germany (Bundesliga 2),Bundesliga 2,2034-02-01,5.0,9,15,6,14,8,13,15,13,14,9,12,16,6,18,14,15,6,16,13,10,17,13,9,14,8,15,12,8,4,6,13,2,16,13,5,10,Wnt,6.81,5 (16),Not set,- - -,21,0,Germany,1272.0,25.07460643394935,0.9253935660506503,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gustavo Oliveira,32,70,Balanced,4530,6.5,2036-06-30,93000.0,1.9,U.A.E. (Pro League),UAE Professional League,2032-10-02,1.9,12,13,10,14,12,13,15,10,13,9,12,16,12,13,14,13,7,13,11,10,13,14,9,11,12,14,9,10,6,9,8,7,12,13,11,10,Int,7.13,27,Not set,- - -,27,0,U.A.E.,542.0,29.741273100616016,2.2587268993839835,3.0,452.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pau Víctor,33,72,Fairly Determined,4512,2.1,2035-06-30,33500.0,7.0,Spain (First Division),Spanish First Division,2033-08-27,6.25,9,12,11,14,9,12,15,10,14,8,12,12,12,15,13,12,12,13,9,11,15,12,9,10,15,13,10,11,6,7,9,7,14,13,10,10,Wnt,6.58,4 (10),Listed,- - -,14,1,Spain,176.0,31.642026009582477,1.3579739904175223,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Emili Riverola,24,72,Professional,4510,94.5,2039-06-30,140000.0,17.0,Italy (Serie A),Italian Serie A,2034-06-02,17.0,10,16,8,15,15,15,13,6,14,13,14,14,14,15,17,17,14,16,15,12,14,17,10,14,14,15,9,16,4,8,7,6,12,15,6,10,Inj,6.87,21,Not set,- - -,21,0,Italy,1637.0,23.405886379192335,0.5941136208076659,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ringo Meerveld,32,70,Perfectionist,4509,1.1,2035-12-31,3500.0,,Norway (Premier Division),Norwegian Premier Division,2033-06-07,2.8,8,13,13,13,11,12,15,8,13,8,12,14,14,14,13,11,9,12,13,11,14,12,11,12,10,13,9,12,5,6,8,5,14,15,14,11,,6.82,12 (6),Not set,- - -,18,0,Norway,360.0,30.420260095824776,1.5797399041752225,4.0,487.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daniel Braut,29,72,Balanced,4501,9.3,2037-06-30,18500.0,,Spain (First Division),Spanish First Division,2034-01-01,0.6,10,13,11,14,10,13,13,12,13,12,12,13,13,13,13,13,14,14,15,13,13,12,11,11,9,13,9,12,7,8,9,9,13,12,10,9,,7.01,14,Not set,- - -,14,0,Spain,907.0,27.989733059548254,1.0102669404517455,3.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Miguel Monsalve,30,70,Balanced,4491,1.175,2035-12-31,5750.0,,Colombia (First Division),Colombian First Division,2034-05-15,1.0,9,13,8,14,11,12,13,10,13,8,11,13,8,13,14,12,7,12,11,10,11,12,10,13,11,13,6,11,4,4,10,3,12,12,9,12,,7.15,48 (3),Not set,- - -,51,0,Colombia,360.0,29.356605065023956,0.6433949349760438,3.0,469.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marius Broholm,30,68,Balanced,4484,10.2,2037-06-30,13500.0,,Netherlands (Eredivisie),Eredivisie,2034-07-22,7.25,14,13,11,10,14,13,14,6,10,11,11,14,12,14,15,13,7,13,12,8,12,14,11,13,10,12,4,11,1,6,9,4,12,13,11,12,Inj,7.15,24,Not set,- - -,24,0,Netherlands,907.0,29.54277891854894,0.45722108145106094,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gustav Kjølstad Nyheim,28,74,Resolute,4481,8.2,2038-06-30,36500.0,3.4,Italy (Serie A),Italian Serie A,2034-06-30,19.5,7,14,8,15,9,12,16,13,13,9,11,15,11,16,13,13,17,13,14,13,16,13,10,14,12,13,8,12,3,7,12,5,13,12,12,11,,7.01,14 (6),Not set,- - -,20,0,Italy,1272.0,27.482546201232033,0.5174537987679672,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fisayo Dele-Bashiru,33,69,Fairly Professional,4476,0.132,2035-06-30,3000.0,,Nigeria (Premier League),Nigerian Premier League,2031-07-12,0.975,10,9,13,11,7,10,12,8,11,8,12,9,11,13,9,10,6,9,9,9,13,11,8,10,7,10,5,13,4,5,4,8,11,12,9,7,,6.25,25,Not set,- - -,25,0,Nigeria,176.0,29.514715947980836,3.485284052019165,4.0,396.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adrian Segecic,30,68,Fairly Ambitious,4461,0.35750000000000004,2035-06-30,7500.0,2.3,Italy (Serie B),Italian Serie B,2033-01-31,3.7,5,14,10,13,10,16,16,6,12,7,10,16,13,11,13,14,2,12,10,12,13,10,10,11,12,15,10,12,1,7,11,4,13,16,8,10,Wnt,6.67,0 (9),Not set,- - -,9,0,Italy,176.0,28.072553045859,1.9274469541409993,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lars Kehl,32,68,Fairly Professional,4453,0.11,2035-06-30,22000.0,2.2,Germany (Bundesliga 2),Bundesliga 2,2033-08-02,1.8,13,12,8,13,11,12,13,9,12,8,12,14,10,14,14,9,3,10,11,8,14,12,10,10,10,12,4,10,5,6,10,6,12,12,10,12,Wnt,7.10,1,Listed,- - -,1,1,Germany,176.0,30.573579739904176,1.4264202600958247,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miguel Ribeiro,26,67,Light-Hearted,4450,23.0,2037-06-30,15000.0,2.2,Netherlands (Eredivisie),Eredivisie,2033-08-20,2.5,11,14,9,16,14,15,15,15,16,11,12,19,12,16,14,15,6,13,13,11,14,12,11,13,9,16,10,9,5,8,9,4,17,11,10,10,,7.12,17,Not set,- - -,17,0,Netherlands,907.0,24.62286105407255,1.377138945927447,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marc Leonard,33,71,Balanced,4446,1.1,2035-05-31,27500.0,5.5,Scotland (cinch Premiership),cinch Premiership,2033-08-01,4.5,7,14,7,15,13,14,14,11,13,12,12,16,13,12,9,12,10,8,11,8,14,10,14,7,6,14,7,7,5,13,11,13,14,16,9,10,,7.33,13 (2),Not set,- - -,15,0,Scotland,146.0,31.570841889117045,1.429158110882957,3.0,486.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Aydın Cevher,26,72,Resolute,4442,12.0,2038-06-30,19750.0,6.0,Türkiye (Super League),Turkish Super League,2034-01-25,3.9,13,14,9,15,6,15,18,16,16,9,13,17,12,15,15,17,14,11,12,13,13,12,8,12,10,13,8,12,4,7,13,4,15,13,6,7,,6.96,12,Not set,- - -,12,0,Türkiye,1272.0,25.055441478439427,0.944558521560575,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Nélson,21,69,Resolute,4415,16.25,2039-06-30,38000.0,12.5,Italy (Serie A),Italian Serie A,2034-07-30,12.5,13,13,9,14,10,13,15,3,15,10,16,17,13,15,16,14,8,14,13,9,19,13,8,15,15,16,5,9,4,8,8,6,16,14,8,13,nEU,7.07,4 (1),Not set,- - -,5,0,Italy,1637.0,20.564681724845997,0.4353182751540041,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Naïm Jacquemin,26,69,Resilient,4413,1.506,2036-06-30,22000.0,3.9,Belgium (Jupiler Pro League),Jupiler Pro League,2033-01-27,4.9,12,12,12,17,10,17,14,11,13,10,14,17,10,16,11,16,7,8,12,8,13,10,9,13,10,16,6,9,5,7,5,5,15,13,7,9,Wnt,-,-,Not set,- - -,0,0,Belgium,542.0,24.06160164271047,1.9383983572895278,4.0,491.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yann Gboho,33,70,Fairly Professional,4405,0.33999999999999997,2035-06-30,2100.0,0.875,Spain (Second Division),Spanish Second Division,2033-08-14,3.0,11,12,7,16,13,12,15,12,11,12,12,14,12,13,9,10,7,10,8,5,12,11,10,12,12,15,10,12,6,11,9,11,14,12,8,13,,6.89,4 (4),Not set,- - -,8,0,Spain,176.0,31.60643394934976,1.3935660506502396,4.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Luis Fernando,29,69,Fairly Determined,4399,22.0,2037-12-31,25500.0,0.0,Brazil (First Division),Brazilian National First Division,2033-12-14,0.725,11,12,10,13,10,12,13,14,14,11,11,13,12,15,15,10,8,14,12,11,14,13,7,12,13,13,9,11,3,11,5,9,12,12,9,8,,-,-,Not set,- - -,0,0,Brazil,1091.0,27.940451745379878,1.0595482546201231,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tio Cipot,31,69,Fairly Determined,4394,3.5749999999999997,2036-06-30,6250.0,1.1,Netherlands (Eredivisie),Eredivisie,2033-07-01,2.6,10,12,13,12,11,12,14,11,13,11,12,13,12,15,12,9,8,13,12,11,13,13,12,11,9,13,10,7,10,7,9,9,15,10,13,10,,6.76,2 (15),Not set,- - -,17,0,Netherlands,542.0,29.48596851471595,1.514031485284052,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juan Artola,34,69,Balanced,4389,0.002,2035-06-30,2500.0,,Spain (Spanish Federation 3 Gr 4),Spanish Federation Third Group 4,2034-10-09,1.5,10,12,11,10,8,11,15,9,12,10,11,13,10,14,9,9,7,8,7,5,11,10,7,9,13,12,8,8,6,7,10,7,12,12,14,12,Inj,5.60,2,Not set,- - -,2,0,Spain,176.0,33.75906913073238,0.24093086926762491,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
