Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Bosnia & Herzegovina,Country_Brazil,Country_China,Country_Colombia,Country_Croatia,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Tunisia,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_nan
Furkan Bayır,34,74,Fairly Determined,4673,0.0015,2035-06-30,4300.0,0.8,Türkiye (1. League),Turkish 1. League,2032-12-31,1.7,12,11,12,11,16,11,7,10,7,12,13,9,13,15,6,9,14,5,7,6,14,5,4,5,6,9,12,3,4,12,3,14,9,11,4,6,,-,-,Not set,- - -,0,0,Türkiye,176.0,31.987679671457904,2.0123203285420943,4.0,435.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Arve Mundal,25,74,Fairly Professional,4665,4.6,2036-06-30,12500.0,2.0,Italy (Serie A),Italian Serie A,2032-06-30,5.0,12,11,10,11,15,13,6,13,9,13,14,11,12,10,11,13,16,11,12,13,16,12,3,5,4,8,11,6,6,13,4,16,6,6,4,7,,6.77,18,Not set,- - -,18,0,Italy,542.0,22.4839151266256,2.516084873374401,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ben Nink,27,73,Resolute,4663,26.5,2038-06-30,31500.0,10.0,Belgium (Jupiler Pro League),Jupiler Pro League,2033-09-05,8.75,11,13,12,11,16,14,8,15,10,14,12,13,12,15,13,15,15,14,15,13,14,14,2,9,5,8,12,8,9,14,2,13,10,11,5,9,,6.94,27,Not set,- - -,27,0,Belgium,1272.0,25.666666666666668,1.3333333333333333,4.0,491.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
John Nekadio,32,77,Balanced,4662,0.20500000000000002,2035-06-30,3600.0,0.275,France (Ligue 2 BKT),Ligue 2 BKT,2033-07-07,0.575,16,12,13,12,12,13,5,9,10,12,10,7,12,4,11,13,15,11,10,15,16,11,4,5,6,10,15,6,3,13,3,15,10,9,3,6,Wnt,6.77,14 (1),Not set,- - -,15,0,France,176.0,30.50239561943874,1.4976043805612593,3.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bernardo Vital,34,74,Fairly Professional,4647,0.104,2036-06-30,3400.0,0.15,Portugal (Second League),Portuguese Second League,2034-09-01,8.5,11,13,15,11,16,13,5,13,7,12,13,12,13,12,9,13,14,11,11,10,14,8,5,6,7,10,11,5,9,12,6,12,12,12,5,5,,6.84,14,Not set,- - -,14,0,Portugal,542.0,33.65503080082136,0.34496919917864477,4.0,430.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mariano Castelli,24,74,Perfectionist,4643,13.25,2037-12-31,16250.0,7.75,Brazil (First Division),Brazilian National First Division,2033-09-01,6.5,10,14,10,12,15,14,6,12,8,18,14,11,12,15,14,18,16,15,14,13,18,15,3,8,2,11,13,3,7,13,2,15,14,12,6,7,Wnt,-,-,Not set,- - -,0,0,Brazil,1091.0,22.65571526351814,1.3442847364818618,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonathan Martínez,24,76,Determined,4637,10.1,2037-06-30,27000.0,8.25,Italy (Serie A),Italian Serie A,2032-08-18,6.75,17,13,17,12,16,14,6,6,9,14,14,11,12,19,13,17,17,11,14,14,11,14,5,5,4,10,12,2,4,12,4,13,7,10,6,1,nEU,6.87,25,Not set,- - -,25,0,Italy,907.0,21.61806981519507,2.3819301848049284,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Philipp Schulz,29,74,Resolute,4636,2.625,2037-06-30,16750.0,1.4,Germany (Bundesliga 2),Bundesliga 2,2033-12-17,1.7,13,11,13,12,14,12,10,15,10,13,12,13,12,16,9,13,14,13,14,13,17,11,1,7,5,12,12,11,5,13,1,12,12,12,5,5,,6.66,20,Not set,- - -,20,0,Germany,907.0,27.94866529774127,1.051334702258727,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Abdullah Şahindere,31,73,Fairly Determined,4624,4.95,2036-06-30,7000.0,2.3,Türkiye (Super League),Turkish Super League,2032-11-27,2.3,12,13,12,11,14,12,7,12,9,14,12,10,12,15,13,11,13,12,13,13,12,12,2,6,3,7,12,4,9,13,3,12,8,8,3,5,,6.78,13,Not set,- - -,13,0,Türkiye,542.0,28.894592744695416,2.105407255304586,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Nicolas Keckeisen,33,75,Fairly Determined,4611,1.045,2035-06-30,19500.0,2.1,Austria (Premier Division),Austrian Premier Division,2031-07-03,2.8,9,12,12,11,14,12,6,10,8,16,12,12,13,15,11,14,14,12,11,10,14,11,4,7,6,12,13,8,8,12,4,12,12,12,4,7,,7.16,24,Not set,- - -,24,0,Austria,176.0,29.490075290896645,3.509924709103354,4.0,488.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Johan Bångsbo,31,75,Fairly Professional,4610,6.3,2037-06-30,23000.0,3.1,Türkiye (Super League),Turkish Super League,2035-01-04,3.1,10,15,12,12,14,13,7,10,9,15,11,12,11,13,10,13,15,13,12,13,14,13,5,8,6,12,13,11,5,13,7,12,11,13,5,11,,7.09,28,Not set,- - -,28,0,Türkiye,907.0,30.99726214921287,0.0027378507871321013,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Adem Doğan,33,72,Balanced,4607,0.18,2035-06-30,6250.0,2.9,Türkiye (Super League),Turkish Super League,2033-01-07,3.7,12,12,11,12,13,12,10,8,11,13,12,13,12,14,9,11,12,9,10,10,13,9,4,8,5,12,9,8,10,12,6,12,12,13,6,10,,6.70,1 (2),Not set,- - -,3,0,Türkiye,176.0,31.00684462696783,1.9931553730321698,3.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dion Sanderson,35,74,Balanced,4601,0.07100000000000001,2035-06-30,14250.0,,England (Sky Bet League One),Sky Bet League One,2033-07-26,19.25,12,12,13,12,13,13,8,12,9,13,12,10,13,11,8,12,13,10,8,9,13,9,7,8,6,11,13,9,10,13,6,14,11,10,3,8,,6.95,13 (4),Not set,- - -,17,0,England,176.0,33.554414784394254,1.4455852156057496,3.0,433.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Franco Oviedo,25,73,Driven,4599,13.5,2038-06-30,36000.0,8.0,Germany (Bundesliga),Bundesliga,2034-07-30,10.5,14,13,12,11,13,14,11,7,7,13,11,8,12,20,14,16,14,15,15,11,13,13,3,7,3,10,12,5,5,16,3,14,11,9,4,7,,6.85,24,Not set,- - -,24,0,Germany,1272.0,24.564681724845997,0.4353182751540041,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dayvisson,29,74,Fairly Professional,4595,12.75,2037-12-31,14250.0,5.5,Brazil (First Division),Brazilian National First Division,2033-08-29,5.25,5,13,11,12,15,14,12,16,8,14,11,12,11,14,15,13,15,14,10,13,13,15,6,8,4,12,13,7,5,13,5,12,11,12,3,6,,-,-,Not set,- - -,0,0,Brazil,1091.0,27.647501711156742,1.352498288843258,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Abbas Azar,25,72,Fairly Determined,4589,11.1,2039-06-30,28500.0,8.25,Italy (Serie A),Italian Serie A,2034-06-30,13.5,9,12,11,12,14,13,8,5,12,15,11,12,12,15,14,11,14,13,15,14,13,12,6,8,6,10,10,10,5,12,7,13,13,11,4,12,,6.91,16,Not set,- - -,16,0,Italy,1637.0,24.482546201232033,0.5174537987679672,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolás Romero,31,73,Resolute,4588,,2036-06-30,84000.0,23.0,England (Premier Division),English Premier Division,2032-06-11,17.75,14,15,15,13,14,14,10,7,12,14,14,12,13,15,14,15,15,14,15,14,16,13,7,10,7,12,13,6,6,15,12,15,13,13,11,7,,6.95,22,Not set,- - -,22,0,England,542.0,28.43189596167009,2.568104038329911,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Samuel Nibombé,27,78,Fairly Professional,4580,8.2,2038-06-30,19000.0,2.8,Belgium (Jupiler Pro League),Jupiler Pro League,2034-04-30,2.2,11,14,10,13,15,13,12,15,12,13,11,13,11,14,12,15,16,12,12,14,13,11,6,9,10,12,12,6,7,14,6,12,11,11,9,9,Inj,6.87,11 (4),Not set,- - -,15,0,Belgium,1272.0,26.315537303216974,0.6844626967830253,4.0,491.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Christ Makosso,30,76,Fairly Determined,4579,1.7875,2037-06-30,4100.0,1.9,Netherlands (Keuken Kampioen Divisie),Keuken Kampioen Divisie,2034-07-20,3.9,13,13,14,12,13,11,8,8,7,13,12,11,12,15,13,13,17,11,12,12,15,13,3,6,5,10,13,5,6,12,4,12,10,11,5,6,,6.84,11,Not set,- - -,11,0,Netherlands,907.0,29.537303216974674,0.46269678302532513,4.0,438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mariano Troilo,31,76,Fairly Determined,4578,3.05,2037-06-30,22500.0,,Italy (Serie B),Italian Serie B,2034-07-01,0.525,15,13,11,12,14,16,11,14,11,13,11,11,11,16,10,10,15,12,12,14,15,12,1,8,3,11,14,3,9,13,2,12,9,10,7,4,,7.14,17,Not set,- - -,17,0,Italy,907.0,30.485284052019164,0.5147159479808351,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Simo,29,74,Fairly Determined,4577,6.6,2036-06-30,87000.0,3.9,Qatar (Stars League),Qatar Stars League,2033-01-12,3.9,14,14,15,12,13,12,11,10,10,12,13,10,12,15,11,13,15,12,14,14,15,10,4,7,5,11,13,8,4,12,4,13,12,12,5,6,,7.44,13,Not set,- - -,13,0,Qatar,542.0,27.02053388090349,1.9794661190965093,4.0,472.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miroslav Jurković,27,71,Resolute,4569,6.7,2038-06-30,28000.0,4.8,Italy (Serie A),Italian Serie A,2034-06-30,11.5,9,12,16,12,12,15,7,16,10,12,10,11,9,15,13,16,12,14,13,12,15,12,4,6,4,9,14,5,6,12,1,11,13,10,5,4,,6.73,20,Not set,- - -,20,0,Italy,1272.0,26.482546201232033,0.5174537987679672,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pedro Paillalef,28,73,Fairly Professional,4566,18.75,2038-12-31,15750.0,5.25,Brazil (First Division),Brazilian National First Division,2034-12-31,10.25,11,15,12,12,15,13,9,14,7,14,10,12,12,12,14,15,15,14,15,14,16,14,5,8,5,11,13,1,7,15,2,13,11,11,4,7,,-,-,Not set,- - -,0,0,Brazil,1456.0,27.98631074606434,0.013689253935660506,4.0,493.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Francisco Petrasso,32,72,Fairly Determined,4554,0.1425,2035-06-30,10000.0,,Portugal (Premier League),Portuguese Premier League,2034-07-26,1.4,14,13,12,13,13,13,7,12,10,13,12,9,14,15,10,11,14,13,10,11,13,10,8,7,6,10,13,9,8,13,3,15,11,12,5,8,,6.88,7 (5),Not set,- - -,12,0,Portugal,176.0,31.55373032169747,0.4462696783025325,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Olivier Lamy,22,74,Light-Hearted,4554,9.1,2039-06-30,40000.0,10.5,England (Sky Bet Championship),Sky Bet Championship,2033-07-30,8.25,12,14,13,10,14,12,9,10,7,15,10,11,10,14,15,17,16,15,13,15,14,16,3,6,4,9,11,3,4,13,5,14,12,8,1,4,Wnt,7.01,23,Not set,- - -,23,0,England,1637.0,20.56536618754278,1.434633812457221,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ethan Leek,23,73,Spirited,4554,31.5,2038-06-30,25500.0,8.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-09-01,6.25,10,15,12,12,14,12,9,15,9,14,8,9,12,15,16,14,15,15,14,15,16,13,5,9,7,13,10,7,8,13,6,13,14,12,9,8,,7.03,22,Not set,- - -,22,0,France,1272.0,21.65571526351814,1.3442847364818618,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tim Hoffmann,29,74,Resolute,4553,6.6,2037-06-30,46500.0,12.75,Germany (Bundesliga),Bundesliga,2033-06-29,11.5,11,12,12,13,15,12,9,13,9,14,12,13,12,15,13,13,15,14,13,12,16,12,1,9,4,12,14,8,7,15,2,12,11,12,4,7,,6.88,5 (4),Not set,- - -,9,0,Germany,907.0,27.480492813141684,1.5195071868583163,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonathan Cullmann,26,72,Fickle,4547,27.5,2038-06-30,77000.0,3.7,Germany (Bundesliga),Bundesliga,2033-08-02,4.0,12,13,15,11,15,15,8,12,9,13,12,11,15,12,14,12,14,13,16,13,14,15,4,7,2,9,7,6,10,14,1,12,12,11,3,8,,7.06,24,Not set,- - -,24,0,Germany,1272.0,24.573579739904176,1.4264202600958247,2.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamza Abed,26,71,Professional,4541,0.104,2035-06-30,275.0,,France (National 2 - C),French National 2 - C,2034-01-07,0.775,16,9,12,8,14,11,8,16,4,16,12,8,9,10,8,7,12,7,12,13,12,8,4,6,3,7,9,9,2,12,5,12,4,7,3,4,,7.30,1,Not set,- - -,1,0,France,176.0,25.006160164271048,0.9938398357289527,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eduardo Quaresma,32,72,Fairly Determined,4539,,2037-06-30,21500.0,12.5,Netherlands (Eredivisie),Eredivisie,2035-01-01,15.5,13,15,15,12,12,11,10,13,7,12,13,11,15,16,14,14,14,12,14,12,14,13,7,11,6,12,12,5,10,14,4,16,13,13,6,9,,-,-,Not set,- - -,0,0,Netherlands,907.0,31.98904859685147,0.010951403148528405,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tom Stansfield,23,69,Light-Hearted,4539,47.0,2039-06-30,44000.0,16.5,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-08-24,13.0,12,16,17,12,17,18,12,15,9,14,14,8,10,17,13,14,7,14,14,17,14,13,4,12,5,13,14,4,2,14,1,12,13,14,6,8,,6.76,6 (3),Not set,- - -,9,0,France,1637.0,22.633127994524298,0.3668720054757016,3.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alfie Gilchrist,31,72,Fairly Professional,4536,2.0999999999999996,2035-06-30,3900.0,0.75,England (Sky Bet League One),Sky Bet League One,2033-05-08,1.8,14,13,17,9,15,12,4,16,9,13,13,8,13,10,9,10,13,13,13,11,16,13,1,4,5,10,14,2,8,12,4,13,6,8,9,6,Inj,6.83,29,Not set,- - -,29,0,England,176.0,29.338124572210816,1.6618754277891854,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Caio Henrique,24,74,Resolute,4534,46.0,2039-06-30,75000.0,11.75,England (Premier Division),English Premier Division,2034-08-24,11.75,7,15,16,9,16,12,8,11,9,13,13,9,11,17,15,18,17,14,14,13,14,17,3,8,5,9,12,4,10,14,1,16,12,9,3,5,,6.75,4 (6),Not set,- - -,10,0,England,1637.0,23.633127994524298,0.3668720054757016,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Abdukodir Khusanov,30,74,Fairly Determined,4533,2.625,2037-06-30,10500.0,2.2,England (Sky Bet League One),Sky Bet League One,2034-01-13,18.5,14,12,13,12,13,16,8,12,11,14,10,7,12,15,9,14,13,13,12,13,13,12,4,2,3,8,12,8,3,16,1,13,6,10,4,4,ESC,6.89,28,Not set,- - -,28,0,England,907.0,29.02258726899384,0.9774127310061602,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
