Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Cape Verde,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_Eq. Guinea,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Iran,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Paraguay,Country_Poland,Country_Portugal,Country_Qatar,Country_Romania,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Slovenia,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_Venezuela,Country_nan
Remco Balk,33,68,Balanced,4237,0.1475,2036-06-30,1800.0,0.725,Portugal (Portuguese Third Division),Portuguese Third Division,2034-01-03,0.65,17,12,11,11,8,9,13,6,10,5,11,10,15,13,12,7,6,10,9,3,13,11,7,12,10,12,6,12,9,4,9,4,12,10,7,12,,7.08,19,Not set,- - -,19,0,Portugal,542.0,31.99520876112252,1.0047912388774811,3.0,410.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michael Dacosta González,29,68,Fairly Determined,4231,0.0,,,,Eq. Guinea,-,,1.8,6,10,3,11,8,14,12,9,11,5,7,13,12,15,14,11,3,14,13,11,14,13,9,10,7,13,6,8,1,5,8,2,11,11,4,13,FrA,-,-,Not set,- - -,0,0,Eq. Guinea,,,,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wiebe Kooistra,28,69,Resolute,4229,9.2,2037-06-30,19000.0,2.6,Spain (First Division),Spanish First Division,2033-10-08,3.3,14,11,8,9,9,14,14,6,13,8,8,10,10,15,18,11,5,15,12,7,13,14,7,15,13,12,9,8,5,9,6,6,15,8,6,13,Ask,6.81,18,Not set,- - -,18,0,Spain,907.0,26.757015742642025,1.242984257357974,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Jeppe Kjær,30,69,Resolute,4226,1.265,2036-12-31,2900.0,,Norway (Premier Division),Norwegian Premier Division,2034-12-27,1.8,12,9,5,11,7,11,15,6,14,7,7,14,10,15,15,12,3,12,12,6,15,14,12,14,7,13,4,7,2,4,11,4,12,13,6,13,,7.15,35,Not set,- - -,35,0,Norway,726.0,29.975359342915812,0.024640657084188913,4.0,487.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vittorio Recker,26,70,Fairly Ambitious,4223,13.75,2037-06-30,23500.0,5.0,Spain (First Division),Spanish First Division,2033-03-26,4.5,9,13,7,16,10,15,15,10,13,7,12,18,12,14,16,10,6,13,14,13,15,10,8,13,5,14,9,12,3,7,8,6,16,13,6,9,Inj,7.00,16,Not set,- - -,16,0,Spain,907.0,24.220396988364133,1.7796030116358659,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
David Cristofanelli,27,74,Realist,4216,5.949999999999999,2037-06-30,20500.0,,Germany (Bundesliga),Bundesliga,2034-10-30,4.9,7,14,8,12,10,11,12,12,12,7,7,12,11,16,13,13,17,15,13,12,13,14,8,14,10,11,7,8,4,7,9,9,13,16,6,14,Wnt,7.11,3 (5),Not set,- - -,8,0,Germany,907.0,26.81656399726215,0.1834360027378508,2.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charles Sagoe,30,71,Fairly Determined,4216,16.5,2036-06-30,21500.0,,England (Sky Bet Championship),Sky Bet Championship,2033-07-12,5.25,8,10,8,12,9,10,13,6,13,5,11,8,12,15,15,11,12,13,11,10,13,14,11,11,10,12,6,9,4,5,6,5,12,11,9,10,,6.94,23,Not set,- - -,23,0,England,542.0,28.5160848733744,1.483915126625599,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Estevão,32,69,Fairly Determined,4216,0.24,2035-11-30,7750.0,,Sweden (Premier Division),Swedish Premier Division,2034-03-28,4.4,7,12,8,11,10,11,13,10,14,9,12,13,9,15,16,10,7,13,10,8,13,13,9,12,9,12,8,9,7,9,9,7,12,12,6,12,,-,-,Not set,- - -,0,0,Sweden,329.0,31.225188227241617,0.7748117727583846,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Iker Benito,32,69,Fairly Determined,4211,0.13,2035-06-30,4000.0,1.3,Netherlands (Keuken Kampioen Divisie),Keuken Kampioen Divisie,2032-08-04,1.0,7,8,10,10,6,12,14,4,12,4,12,7,11,15,14,8,5,12,10,10,11,12,11,12,10,12,7,10,6,4,6,5,12,10,9,13,Lst,7.26,18 (1),Listed,- - -,19,1,Netherlands,176.0,29.579739904175224,2.4202600958247777,4.0,438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rudi Hengen,26,67,Resolute,4201,20.25,2038-06-30,60000.0,2.8,Germany (Bundesliga),Bundesliga,2033-07-10,2.8,12,15,13,14,7,13,18,15,14,9,11,12,12,15,17,14,3,13,14,11,12,15,5,14,9,13,4,7,5,5,10,6,16,13,3,13,,7.01,21,Not set,- - -,21,0,Germany,1272.0,24.510609171800137,1.4893908281998631,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Benjamín Garré,34,68,Balanced,4197,0.020999999999999998,2035-12-31,2900.0,,Argentina (Metropolitan Zone B),Argentine Metropolitan B Zone,2034-07-01,9.0,10,14,9,10,9,12,15,9,14,11,11,12,11,11,8,8,5,10,4,3,12,7,14,12,13,15,3,12,5,4,12,7,14,13,9,12,Ret,-,-,Not set,- - -,0,0,Argentina,360.0,33.48528405201917,0.5147159479808351,3.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolas Lejeune,26,68,Resolute,4197,30.0,2038-06-30,46500.0,17.0,England (Sky Bet Championship),Sky Bet Championship,2032-12-06,16.5,13,13,12,12,12,12,13,8,12,10,13,12,14,15,15,13,5,15,19,13,14,13,6,12,5,12,8,11,3,13,6,11,14,10,6,10,Unh,6.97,15 (8),Not set,- - -,23,0,England,1272.0,23.919233401779604,2.080766598220397,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nuran Çaylı,22,72,Professional,4184,26.5,2039-06-30,32000.0,1.0,Türkiye (Super League),Turkish Super League,2034-06-07,0.6,11,13,13,14,11,14,13,11,13,8,12,12,9,15,13,17,13,13,14,16,13,12,13,13,16,15,16,12,3,8,8,3,13,9,6,11,,7.08,19 (3),Not set,- - -,22,0,Türkiye,1637.0,21.419575633127995,0.5804243668720055,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
John Rook,24,74,Perfectionist,4179,7.7,2037-12-31,19000.0,10.25,U.S.A. (MLS),Major League Soccer,2033-07-14,10.25,11,11,15,14,6,11,16,7,14,6,6,9,10,16,16,12,16,16,14,12,12,16,6,14,12,10,9,6,1,1,7,1,15,8,7,9,,-,-,Not set,- - -,0,0,U.S.A.,1091.0,22.521560574948666,1.4784394250513346,4.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Raúl Moro,32,68,Resolute,4177,0.55,2035-06-30,12250.0,,Italy (Serie A),Italian Serie A,2032-07-19,5.5,12,10,11,9,8,10,15,10,13,5,9,13,11,15,15,12,4,13,11,8,16,13,11,13,10,12,6,8,2,3,10,4,13,11,10,11,,6.61,2 (5),Not set,- - -,7,0,Italy,176.0,29.535934291581107,2.4640657084188913,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juan Carlos Pontones,30,70,Balanced,4172,17.0,2037-06-30,44500.0,5.5,England (Sky Bet Championship),Sky Bet Championship,2034-03-07,17.0,9,12,9,12,11,13,12,6,12,8,9,11,10,13,15,12,2,15,12,10,17,15,8,11,11,14,6,8,4,8,5,7,12,13,11,13,,6.99,7 (8),Not set,- - -,15,0,England,907.0,29.16769336071184,0.8323066392881588,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Felix Afena-Gyan,31,69,Balanced,4172,1.1589999999999998,2035-06-30,7750.0,,England (Sky Bet Championship),Sky Bet Championship,2033-07-12,6.75,12,12,12,12,10,9,12,7,11,6,11,8,11,11,17,14,8,14,11,11,14,15,4,10,10,10,10,10,5,6,5,7,10,9,11,12,Bid,6.89,0 (10),Not set,- - -,10,0,England,176.0,29.5160848733744,1.483915126625599,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ibraima Baldé,25,69,Determined,4167,1.575,2036-06-30,13000.0,0.75,Spain (First Division),Spanish First Division,2032-09-01,1.2,10,12,7,15,9,13,13,8,13,6,10,14,12,18,15,12,5,15,14,11,16,14,5,13,12,13,13,9,1,5,3,3,13,11,7,7,Trn,6.96,3 (6),Not set,- - -,9,0,Spain,542.0,22.65639972621492,2.3436002737850785,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Preben Hætta,23,70,Light-Hearted,4158,6.8,2036-06-30,25500.0,8.5,England (Sky Bet Championship),Sky Bet Championship,2032-07-15,3.4,13,12,5,12,7,13,12,11,12,9,12,12,12,15,18,16,6,15,14,10,15,14,8,15,10,14,7,4,6,5,9,5,11,16,6,14,,7.25,21,Not set,- - -,21,0,England,542.0,20.524982888432582,2.4750171115674195,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luca Cassaro,26,65,Fairly Determined,4153,6.3,2037-06-30,35000.0,4.0,Italy (Serie A),Italian Serie A,2031-12-07,3.6,6,13,7,10,6,12,15,12,14,6,6,10,10,15,19,15,2,15,16,9,17,13,10,13,10,12,11,6,5,6,6,5,14,15,9,14,,6.87,19,Not set,- - -,19,0,Italy,907.0,22.919917864476385,3.080082135523614,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adama,32,72,Balanced,4152,0.35750000000000004,2035-12-31,3400.0,,Norway (First Division),Norwegian First Division,2034-07-21,2.4,5,12,12,8,8,12,12,8,14,10,13,9,12,9,9,12,7,12,11,11,14,13,6,10,7,12,9,8,10,8,1,11,10,10,7,13,,6.89,14,Not set,- - -,14,0,Norway,360.0,31.540041067761805,0.459958932238193,3.0,441.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mattia Bisogno,24,69,Fairly Determined,4150,17.25,2038-06-30,14500.0,0.5,Belgium (Jupiler Pro League),Jupiler Pro League,2033-07-30,0.5,7,13,10,13,6,14,15,3,14,6,7,10,12,15,16,16,5,13,15,12,13,14,12,14,9,12,8,10,5,5,13,8,15,14,9,15,Wnt,7.09,28 (1),Not set,- - -,29,0,Belgium,1272.0,22.56536618754278,1.434633812457221,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Justin Oboavwoduo,28,71,Resolute,4142,32.5,2037-06-30,74000.0,11.25,England (Sky Bet Championship),Sky Bet Championship,2034-08-21,10.5,13,10,8,13,8,12,14,7,13,9,9,11,13,15,16,15,10,15,11,10,14,15,9,16,15,14,10,10,7,7,7,2,13,14,7,12,,6.91,23 (5),Not set,- - -,28,0,England,907.0,27.6249144421629,0.3750855578370979,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fivos Botos,34,68,Balanced,4131,0.15150000000000002,2035-06-30,4100.0,0.7,Greece (Super League 1),Greek Super League 1,2033-06-07,0.55,11,12,13,12,10,10,13,8,11,6,11,12,12,13,10,9,5,8,8,7,13,9,11,11,10,12,5,10,1,5,9,5,12,11,12,12,Ret,6.61,15 (1),Not set,- - -,16,0,Greece,176.0,32.42026009582478,1.5797399041752225,3.0,481.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ilias Hoogendorp,26,70,Resolute,4124,11.1,2038-06-30,15000.0,3.4,Netherlands (Eredivisie),Eredivisie,2033-07-25,3.4,10,14,6,11,6,12,13,15,11,5,6,12,11,15,17,17,7,13,16,12,14,14,6,17,11,17,8,8,3,3,6,1,13,14,2,11,,6.80,26,Not set,- - -,26,0,Netherlands,1272.0,24.55167693360712,1.4483230663928817,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mattia Liberali,27,67,Resolute,4121,10.1,2038-06-30,32000.0,1.1,Spain (First Division),Spanish First Division,2034-07-30,15.25,7,14,13,13,10,12,15,9,16,5,9,13,8,15,16,11,6,14,12,10,15,15,10,14,9,15,10,11,5,5,9,4,15,13,7,12,,6.95,17,Not set,- - -,17,0,Spain,1272.0,26.564681724845997,0.4353182751540041,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Alisson,29,71,Fairly Determined,4120,7.7,2036-12-31,8750.0,,Brazil (Second Division),Brazilian National Second Division,2034-06-06,2.6,10,11,9,12,9,12,14,8,13,7,10,12,12,15,15,12,10,14,12,11,13,12,9,12,11,13,8,9,7,6,8,4,12,11,6,12,,-,-,Not set,- - -,0,0,Brazil,726.0,28.416837782340863,0.5831622176591376,4.0,446.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Manuel Islas,24,72,Spirited,4115,4.95,2036-12-31,28000.0,6.5,Argentina (Premier Division),Argentine Premier Division,2032-08-05,6.5,8,10,7,12,8,12,15,9,13,8,9,12,11,15,14,16,13,14,13,10,13,15,9,12,9,11,13,9,6,8,6,4,15,11,7,13,Wnt,-,-,Not set,- - -,0,0,Argentina,726.0,21.582477754962355,2.4175222450376452,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
